URS000000E09E	MIRBASE	MIMAT0001118	9031	miRNA	
URS000000E601	MIRBASE	MIMAT0002830	9606	miRNA	
URS000000E601	MIRBASE	MI0003146	9606	miRNA	
URS000000E661	MIRBASE	MIMAT0008375	7070	miRNA	
URS000000EF0B	MIRBASE	MIMAT0018965	9606	miRNA	
URS000000EF0B	MIRBASE	MI0016789	9606	miRNA	
URS000000F9B5	MIRBASE	MI0000121	7227	precursor_RNA	mir-3
URS00000105C2	MIRBASE	MI0001088	3702	miRNA	
URS0000010C72	MIRBASE	MIMAT0006764	9606	miRNA	
URS0000010C72	MIRBASE	MI0008192	9606	miRNA	
URS0000010C72	MIRBASE	MI0008190	9606	miRNA	
URS0000010D30	MIRBASE	MI0003778	9606	miRNA	
URS0000010D30	MIRBASE	MIMAT0005793	9606	miRNA	
URS0000010D30	MIRBASE	MI0008191	9606	miRNA	
URS0000011312	MIRBASE	MI0003538	10090	miRNA	
URS0000011312	MIRBASE	MIMAT0004790	10090	miRNA	
URS00000114BC	MIRBASE	MI0009745	9913	miRNA	
URS0000011A70	MIRBASE	MI0000369	7227	miRNA	
URS0000011A70	MIRBASE	MIMAT0000348	7227	miRNA	
URS0000013DD8	MIRBASE	MI0003667	9606	miRNA	
URS0000013DD8	MIRBASE	MIMAT0003711	10090	miRNA	
URS0000013DD8	MIRBASE	MIMAT0003322	9606	miRNA	
URS0000013DD8	MIRBASE	MI0004965	10090	miRNA	
URS0000014D2D	MIRBASE	MI0017700	7227	precursor_RNA	mir-4917
URS0000014EB3	MIRBASE	MI0010963	6239	precursor_RNA	mir-2213
URS000001535E	MIRBASE	MIMAT0018801	7070	miRNA	
URS00000154FC	MIRBASE	MIMAT0017021	10090	miRNA	
URS00000154FC	MIRBASE	MI0000583	10090	miRNA	
URS00000157F5	MIRBASE	MI0007571	9544	miRNA	
URS00000157F5	MIRBASE	MI0000061	9606	miRNA	
URS00000157F5	MIRBASE	MIMAT0010195	9606	miRNA	
URS0000015B9E	MIRBASE	MI0019190	10090	miRNA	
URS0000015B9E	MIRBASE	MIMAT0022372	10090	miRNA	
URS0000015CDD	MIRBASE	MIMAT0014938	10090	miRNA	
URS0000015CDD	MIRBASE	MI0014100	10090	miRNA	
URS00000163C0	MIRBASE	MIMAT0010124	7091	miRNA	
URS00000163C0	MIRBASE	MI0005858	7227	miRNA	
URS00000163C0	MIRBASE	MIMAT0005516	7227	miRNA	
URS00000163C0	MIRBASE	MI0010080	283909	miRNA	
URS0000016914	MIRBASE	MI0000285	9606	precursor_RNA	mir-205
URS0000016EFF	MIRBASE	MI0000038	6239	miRNA	
URS0000016EFF	MIRBASE	MIMAT0020316	6239	miRNA	
URS00000179CB	MIRBASE	MI0019070	6239	precursor_RNA	mir-5549
URS0000017BAC	MIRBASE	MIMAT0007790	39947	miRNA	
URS0000017BAC	MIRBASE	MIMAT0007788	39947	miRNA	
URS00000183B9	MIRBASE	MI0000212	3702	miRNA	
URS0000018883	MIRBASE	MIMAT0000404	7227	miRNA	
URS0000018883	MIRBASE	MI0000424	7227	miRNA	
URS0000018AB0	MIRBASE	MIMAT0017442	59689	miRNA	
URS0000019D3B	MIRBASE	MIMAT0013819	39947	miRNA	
URS0000019FA4	MIRBASE	MIMAT0018748	7070	miRNA	
URS000001A275	MIRBASE	MI0014516	59689	miRNA	
URS000001A275	MIRBASE	MI0000218	3702	miRNA	
URS000001A275	MIRBASE	MIMAT0017425	59689	miRNA	
URS000001B36D	MIRBASE	MI0010165	10224	miRNA	
URS000001B36D	MIRBASE	MIMAT0005507	7227	miRNA	
URS000001B36D	MIRBASE	MI0005849	7227	miRNA	
URS000001C659	MIRBASE	MI0007625	9544	miRNA	
URS000001C659	MIRBASE	MIMAT0006191	9544	miRNA	
URS000001C659	MIRBASE	MIMAT0000758	9606	miRNA	
URS000001C659	MIRBASE	MI0000646	10090	miRNA	
URS000001C659	MIRBASE	MIMAT0000612	10090	miRNA	
URS000001C659	MIRBASE	MI0000810	9606	miRNA	
URS000001D733	MIRBASE	MIMAT0020867	7227	miRNA	
URS000001D733	MIRBASE	MI0005827	7227	miRNA	
URS000001D879	MIRBASE	MI0016041	7227	miRNA	
URS000001D879	MIRBASE	MIMAT0018055	7227	miRNA	
URS000001F7EF	MIRBASE	MI0005837	7227	miRNA	
URS000001F7EF	MIRBASE	MIMAT0005496	7227	miRNA	
URS0000020247	MIRBASE	MI0010958	6239	precursor_RNA	mir-2209a
URS0000020270	MIRBASE	MI0010965	6239	precursor_RNA	mir-2215
URS000002103A	MIRBASE	MIMAT0005794	9606	miRNA	
URS000002103A	MIRBASE	MI0003780	9606	miRNA	
URS00000211C4	MIRBASE	MIMAT0005852	10090	miRNA	
URS00000212CC	MIRBASE	MIMAT0022855	39947	miRNA	
URS00000212CC	MIRBASE	MIMAT0022859	39947	miRNA	
URS00000212CC	MIRBASE	MI0001490	4577	miRNA	
URS00000212CC	MIRBASE	MIMAT0015153	4577	miRNA	
URS00000212CC	MIRBASE	MIMAT0015151	4577	miRNA	
URS0000021B51	MIRBASE	MI0000177	10090	miRNA	
URS0000021B51	MIRBASE	MIMAT0000165	10090	miRNA	
URS0000021D08	MIRBASE	MI0003166	9606	miRNA	
URS0000021D08	MIRBASE	MIMAT0002858	9606	miRNA	
URS00000228BF	MIRBASE	MIMAT0019136	10090	miRNA	
URS00000228BF	MIRBASE	MI0009935	10090	miRNA	
URS0000022AAA	MIRBASE	MIMAT0014989	9606	miRNA	
URS0000022AAA	MIRBASE	MI0014143	9606	miRNA	
URS0000023300	MIRBASE	MI0006303	10090	miRNA	
URS0000023300	MIRBASE	MIMAT0005856	10090	miRNA	
URS0000024A33	MIRBASE	MIMAT0013755	7091	miRNA	
URS0000024ACC	MIRBASE	MI0003170	9606	miRNA	
URS0000024ACC	MIRBASE	MI0003173	9606	miRNA	
URS0000024ACC	MIRBASE	MIMAT0002863	9606	miRNA	
URS00000254A6	MIRBASE	MIMAT0006278	9544	miRNA	
URS00000254A6	MIRBASE	MI0002063	7955	miRNA	
URS00000254A6	MIRBASE	MIMAT0000763	9606	miRNA	
URS00000254A6	MIRBASE	MI0000814	9606	miRNA	
URS00000254A6	MIRBASE	MIMAT0000582	10090	miRNA	
URS00000254A6	MIRBASE	MI0000619	10090	miRNA	
URS00000254A6	MIRBASE	MI0002064	7955	miRNA	
URS00000254A6	MIRBASE	MI0007701	9544	miRNA	
URS00000254A6	MIRBASE	MIMAT0001873	7955	miRNA	
URS000002569A	MIRBASE	MI0014251	9606	miRNA	
URS0000025D76	MIRBASE	MI0001591	7460	miRNA	
URS0000025D76	MIRBASE	MIMAT0000391	7227	miRNA	
URS0000025D76	MIRBASE	MIMAT0004207	7091	miRNA	
URS0000025D76	MIRBASE	MI0000412	7227	miRNA	
URS0000026A1D	MIRBASE	MIMAT0005923	9606	miRNA	
URS0000026A1D	MIRBASE	MI0006406	9606	miRNA	
URS0000027762	MIRBASE	MIMAT0018810	7070	miRNA	
URS00000278CC	MIRBASE	MIMAT0013828	39947	miRNA	
URS0000027ED0	MIRBASE	MIMAT0021413	39947	miRNA	
URS0000028BB8	MIRBASE	MIMAT0004594	9606	miRNA	
URS0000028BB8	MIRBASE	MI0000449	9606	miRNA	
URS0000028BB8	MIRBASE	MIMAT0026816	9544	miRNA	
URS0000028BBC	MIRBASE	MI0001376	7955	miRNA	
URS0000028BBC	MIRBASE	MIMAT0001146	9031	miRNA	
URS0000028BBC	MIRBASE	MIMAT0004126	13616	miRNA	
URS0000028BBC	MIRBASE	MIMAT0001278	7955	miRNA	
URS0000028BBC	MIRBASE	MI0001214	9031	miRNA	
URS00000292B1	MIRBASE	MIMAT0019917	9606	miRNA	
URS00000292B1	MIRBASE	MI0017407	9606	miRNA	
URS0000029EBD	MIRBASE	MIMAT0000263	9606	miRNA	
URS0000029EBD	MIRBASE	MI0000282	9606	miRNA	
URS000002BEE0	MIRBASE	MI0019181	10090	miRNA	
URS000002BEE0	MIRBASE	MI0019182	10090	miRNA	
URS000002BEE0	MIRBASE	MIMAT0022355	10090	miRNA	
URS000002C11C	MIRBASE	MIMAT0000639	39947	miRNA	
URS000002C5A5	MIRBASE	MIMAT0001376	4577	miRNA	
URS000002C5A5	MIRBASE	MI0001481	4577	miRNA	
URS000002CC9A	MIRBASE	MIMAT0004578	10090	miRNA	
URS000002CC9A	MIRBASE	MI0000400	10090	miRNA	
URS000002CF68	MIRBASE	MI0017438	9606	miRNA	
URS000002CF68	MIRBASE	MIMAT0019963	9606	miRNA	
URS000002D1E1	MIRBASE	MI0003053	9544	precursor_RNA	mir-24-2
URS000002D362	MIRBASE	MIMAT0005976	39947	miRNA	
URS000002D6E7	MIRBASE	MI0000357	7227	miRNA	
URS000002D6E7	MIRBASE	MIMAT0000334	7227	miRNA	
URS000002D9C5	MIRBASE	MI0019188	10090	miRNA	
URS000002D9C5	MIRBASE	MIMAT0022367	10090	miRNA	
URS000002E635	MIRBASE	MI0014093	10090	miRNA	
URS000002E635	MIRBASE	MIMAT0014921	10090	miRNA	
URS000002EC5C	MIRBASE	MI0002368	3694	precursor_RNA	MIR477a
URS000002FB1D	MIRBASE	MI0005408	3702	miRNA	
URS0000030236	MIRBASE	MIMAT0022118	39947	miRNA	
URS0000030446	MIRBASE	MI0000015	6239	miRNA	
URS0000030446	MIRBASE	MIMAT0020771	6239	miRNA	
URS0000030638	MIRBASE	MI0005499	10090	miRNA	
URS0000030638	MIRBASE	MI0005498	10090	miRNA	
URS0000030638	MIRBASE	MIMAT0004871	10090	miRNA	
URS0000030B6C	MIRBASE	MI0000323	6239	precursor_RNA	mir-247
URS0000031682	MIRBASE	MI0000007	6239	miRNA	
URS0000031682	MIRBASE	MIMAT0020304	6239	miRNA	
URS00000319E1	MIRBASE	MI0016770	9606	miRNA	
URS0000031E12	MIRBASE	MI0001174	9031	precursor_RNA	let-7c
URS0000031E12	MIRBASE	MI0000064	9606	precursor_RNA	let-7c
URS0000031E12	MIRBASE	MI0007574	9544	precursor_RNA	let-7c
URS0000031E12	MIRBASE	MI0005454	9913	precursor_RNA	let-7c
URS0000033A70	MIRBASE	MI0008320	10090	miRNA	
URS0000033A70	MIRBASE	MIMAT0007871	10090	miRNA	
URS0000034A1F	MIRBASE	MIMAT0004789	10090	miRNA	
URS0000034A1F	MIRBASE	MI0003537	10090	miRNA	
URS00000350B4	MIRBASE	MI0003533	10090	miRNA	
URS00000350B4	MIRBASE	MIMAT0003183	10090	miRNA	
URS000003575B	MIRBASE	MI0002467	9606	miRNA	
URS000003575B	MIRBASE	MIMAT0004761	9606	miRNA	
URS0000035DCE	MIRBASE	MI0016861	9606	miRNA	
URS0000035DCE	MIRBASE	MIMAT0019034	9606	miRNA	
URS0000035FEE	MIRBASE	MIMAT0017048	10090	miRNA	
URS0000035FEE	MIRBASE	MI0001215	9031	miRNA	
URS0000035FEE	MIRBASE	MI0002754	9544	miRNA	
URS0000035FEE	MIRBASE	MI0000684	10090	miRNA	
URS000003605A	MIRBASE	MIMAT0020907	7227	miRNA	
URS000003605A	MIRBASE	MI0005875	7227	miRNA	
URS00000360F3	MIRBASE	MIMAT0009154	7091	miRNA	
URS00000363CD	MIRBASE	MIMAT0005291	10090	miRNA	
URS00000363CD	MIRBASE	MI0006127	10090	miRNA	
URS0000036561	MIRBASE	MIMAT0013717	7091	miRNA	
URS0000037968	MIRBASE	MI0000545	3702	precursor_RNA	MIR319b
URS0000038491	MIRBASE	MIMAT0013655	7091	miRNA	
URS00000384A0	MIRBASE	MIMAT0010092	7070	miRNA	
URS00000384A0	MIRBASE	MIMAT0005486	7227	miRNA	
URS00000384A0	MIRBASE	MI0005827	7227	miRNA	
URS00000386E7	MIRBASE	MI0005549	10090	miRNA	
URS00000386E7	MIRBASE	MIMAT0004934	10090	miRNA	
URS00000387EB	MIRBASE	MIMAT0020320	6239	miRNA	
URS00000387EB	MIRBASE	MI0000045	6239	miRNA	
URS0000038BE2	MIRBASE	MI0014567	59689	miRNA	
URS0000038BE2	MIRBASE	MI0000216	3702	miRNA	
URS0000038BE2	MIRBASE	MI0001089	3702	miRNA	
URS0000038E51	MIRBASE	MI0000130	7227	precursor_RNA	mir-10
URS00000393C7	MIRBASE	MIMAT0018120	9606	miRNA	
URS00000393C7	MIRBASE	MI0016092	9606	miRNA	
URS000003A47B	MIRBASE	MI0000364	7227	miRNA	
URS000003A47B	MIRBASE	MIMAT0000342	7227	miRNA	
URS000003A6F3	MIRBASE	MI0000819	6239	precursor_RNA	mir-392
URS000003A7A4	MIRBASE	MIMAT0019346	10090	miRNA	
URS000003A7A4	MIRBASE	MI0016971	10090	miRNA	
URS000003A967	MIRBASE	MIMAT0018705	7070	miRNA	
URS000003AB9C	MIRBASE	MIMAT0000044	6239	miRNA	
URS000003AB9C	MIRBASE	MI0000043	6239	miRNA	
URS000003ABC4	MIRBASE	MIMAT0004500	9606	miRNA	
URS000003ABC4	MIRBASE	MI0000084	9606	miRNA	
URS000003ABC4	MIRBASE	MI0000575	10090	miRNA	
URS000003ABC4	MIRBASE	MIMAT0004630	10090	miRNA	
URS000003ACDF	MIRBASE	MI0000005	6239	miRNA	
URS000003ACDF	MIRBASE	MI0000494	6238	miRNA	
URS000003ACDF	MIRBASE	MIMAT0000005	6239	miRNA	
URS000003BF62	MIRBASE	MI0004589	10090	miRNA	
URS000003BF62	MIRBASE	MIMAT0003738	10090	miRNA	
URS000003BF62	MIRBASE	MI0003136	9606	miRNA	
URS000003BF62	MIRBASE	MIMAT0002818	9606	miRNA	
URS000003CA65	MIRBASE	MIMAT0020324	6239	miRNA	
URS000003CA65	MIRBASE	MI0000056	6239	miRNA	
URS000003CE66	MIRBASE	MIMAT0015296	7091	miRNA	
URS000003CF0C	MIRBASE	MI0009944	10090	miRNA	
URS000003CF0C	MIRBASE	MI0009943	10090	miRNA	
URS000003CF0C	MIRBASE	MIMAT0009419	10090	miRNA	
URS000003D781	MIRBASE	MIMAT0001748	4577	miRNA	
URS000003D781	MIRBASE	MI0010901	4558	miRNA	
URS000003D781	MIRBASE	MI0013237	4577	miRNA	
URS000003D781	MIRBASE	MIMAT0014026	4577	miRNA	
URS000003D781	MIRBASE	MIMAT0001079	39947	miRNA	
URS000003E1A9	MIRBASE	MI0000457	9606	miRNA	
URS000003E1A9	MIRBASE	MIMAT0000432	9606	miRNA	
URS000003E1A9	MIRBASE	MI0000166	10090	miRNA	
URS000003E1A9	MIRBASE	MIMAT0000153	10090	miRNA	
URS000003EEF2	MIRBASE	MIMAT0022360	10090	miRNA	
URS000003EEF2	MIRBASE	MI0019184	10090	miRNA	
URS000003F1C5	MIRBASE	MIMAT0019992	6239	miRNA	
URS000003F1C5	MIRBASE	MI0017538	6239	miRNA	
URS000003F252	MIRBASE	MIMAT0002622	9544	miRNA	
URS000003F252	MIRBASE	MIMAT0001282	7955	miRNA	
URS000003F252	MIRBASE	MI0000289	9606	miRNA	
URS000003F252	MIRBASE	MI0001218	9031	miRNA	
URS000003F252	MIRBASE	MI0002931	9544	miRNA	
URS000003F252	MIRBASE	MIMAT0000270	9606	miRNA	
URS000003F252	MIRBASE	MI0000697	10090	miRNA	
URS000003F252	MIRBASE	MIMAT0001150	9031	miRNA	
URS000003F252	MIRBASE	MIMAT0000660	10090	miRNA	
URS000003F252	MIRBASE	MI0001380	7955	miRNA	
URS000003F34A	MIRBASE	MI0009966	10090	miRNA	
URS000003F34A	MIRBASE	MIMAT0009442	10090	miRNA	
URS000003F7DE	MIRBASE	MIMAT0018725	7070	miRNA	
URS000003FD55	MIRBASE	MIMAT0000584	10090	miRNA	
URS000003FD55	MIRBASE	MI0000621	10090	miRNA	
URS000003FD55	MIRBASE	MIMAT0000764	9606	miRNA	
URS000003FD55	MIRBASE	MI0007702	9544	miRNA	
URS000003FD55	MIRBASE	MI0000815	9606	miRNA	
URS000004038D	MIRBASE	MI0000035	6239	miRNA	
URS000004038D	MIRBASE	MIMAT0000036	6239	miRNA	
URS0000040F94	MIRBASE	MI0005194	6239	precursor_RNA	mir-793
URS00000410C9	MIRBASE	MIMAT0013627	7091	miRNA	
URS0000041992	MIRBASE	MI0005828	7227	miRNA	
URS0000041992	MIRBASE	MIMAT0005487	7227	miRNA	
URS0000041DD2	MIRBASE	MI0014515	59689	miRNA	
URS000004203C	MIRBASE	MI0005769	9606	miRNA	
URS000004203C	MIRBASE	MIMAT0004987	9606	miRNA	
URS0000042A02	MIRBASE	MI0010961	6239	precursor_RNA	mir-2211
URS0000042E1F	MIRBASE	MI0000076	9606	miRNA	
URS0000042E1F	MIRBASE	MIMAT0004493	9606	miRNA	
URS00000430E8	MIRBASE	MIMAT0022986	10090	miRNA	
URS00000430E8	MIRBASE	MI0018037	10090	miRNA	
URS0000043B1D	MIRBASE	MIMAT0018932	9606	miRNA	
URS0000043B1D	MIRBASE	MI0016756	9606	miRNA	
URS0000043C63	MIRBASE	MI0007411	9031	miRNA	
URS00000440CB	MIRBASE	MIMAT0003189	10090	miRNA	
URS00000440CB	MIRBASE	MI0003539	10090	miRNA	
URS0000044515	MIRBASE	MI0000759	6239	precursor_RNA	mir-360
URS000004494D	MIRBASE	MIMAT0004205	7091	miRNA	
URS0000044C72	MIRBASE	MI0017727	7227	precursor_RNA	mir-4941
URS0000044CB5	MIRBASE	MI0014086	10090	miRNA	
URS0000044CB5	MIRBASE	MIMAT0014907	10090	miRNA	
URS0000044E25	MIRBASE	MI0018008	10090	miRNA	
URS0000044E25	MIRBASE	MIMAT0020607	10090	miRNA	
URS0000044FD7	MIRBASE	MIMAT0022694	9606	miRNA	
URS0000044FD7	MIRBASE	MI0000287	9606	miRNA	
URS00000451A1	MIRBASE	MI0013052	9913	miRNA	
URS00000451A1	MIRBASE	MI0000786	9606	miRNA	
URS00000451A1	MIRBASE	MI0009819	9913	miRNA	
URS00000451A1	MIRBASE	MIMAT0000732	9606	miRNA	
URS0000045204	MIRBASE	MIMAT0007821	39947	miRNA	
URS00000458CF	MIRBASE	MI0000699	10090	miRNA	
URS00000458CF	MIRBASE	MIMAT0017054	10090	miRNA	
URS000004599E	MIRBASE	MIMAT0011785	7227	miRNA	
URS0000045DBD	MIRBASE	MIMAT0017990	9606	miRNA	
URS0000045DBD	MIRBASE	MI0016003	9606	miRNA	
URS0000046A2A	MIRBASE	MI0014190	9606	miRNA	
URS0000046A2A	MIRBASE	MI0014189	9606	miRNA	
URS0000047399	MIRBASE	MI0019073	6239	precursor_RNA	mir-5552
URS000004764F	MIRBASE	MIMAT0000119	7227	miRNA	
URS000004764F	MIRBASE	MI0000134	7227	miRNA	
URS000004764F	MIRBASE	MI0000135	7227	miRNA	
URS000004764F	MIRBASE	MIMAT0008360	7070	miRNA	
URS0000047A8F	MIRBASE	MI0017386	9606	miRNA	
URS0000047B71	MIRBASE	MI0002350	3694	miRNA	
URS0000047B71	MIRBASE	MI0001072	3702	miRNA	
URS0000047B71	MIRBASE	MIMAT0017586	59689	miRNA	
URS0000047B71	MIRBASE	MI0005115	3694	miRNA	
URS0000047B71	MIRBASE	MI0026014	59689	miRNA	
URS0000047B71	MIRBASE	MIMAT0031387	59689	miRNA	
URS0000047B71	MIRBASE	MI0014595	59689	miRNA	
URS0000047E40	MIRBASE	MI0003025	9544	precursor_RNA	mir-215
URS000004859F	MIRBASE	MIMAT0004878	10090	miRNA	
URS000004859F	MIRBASE	MI0014063	10090	miRNA	
URS000004859F	MIRBASE	MI0005503	10090	miRNA	
URS000004859F	MIRBASE	MI0005504	10090	miRNA	
URS000004859F	MIRBASE	MI0014067	10090	miRNA	
URS000004859F	MIRBASE	MI0014070	10090	miRNA	
URS000004859F	MIRBASE	MI0005502	10090	miRNA	
URS000004859F	MIRBASE	MI0014057	10090	miRNA	
URS000004859F	MIRBASE	MI0014060	10090	miRNA	
URS000004859F	MIRBASE	MIMAT0004876	10090	miRNA	
URS000004859F	MIRBASE	MI0014078	10090	miRNA	
URS000004859F	MIRBASE	MI0014112	10090	miRNA	
URS000004859F	MIRBASE	MI0031753	10090	miRNA	
URS000004859F	MIRBASE	MIMAT0014892	10090	miRNA	
URS000004859F	MIRBASE	MI0005505	10090	miRNA	
URS0000048871	MIRBASE	MI0000117	7227	miRNA	
URS0000048871	MIRBASE	MIMAT0020780	7227	miRNA	
URS000004A408	MIRBASE	MIMAT0015242	7091	miRNA	
URS000004AC1C	MIRBASE	MI0005834	7227	precursor_RNA	mir-977
URS000004B10C	MIRBASE	MI0016221	7460	miRNA	
URS000004B10C	MIRBASE	MIMAT0018713	7070	miRNA	
URS000004B8E2	MIRBASE	MI0005805	7227	miRNA	
URS000004B8E2	MIRBASE	MIMAT0005464	7227	miRNA	
URS000004B9C5	MIRBASE	MIMAT0013821	39947	miRNA	
URS000004B9C5	MIRBASE	MIMAT0013820	39947	miRNA	
URS000004BACE	MIRBASE	MIMAT0019838	9606	miRNA	
URS000004BACE	MIRBASE	MI0017359	9606	miRNA	
URS000004BE34	MIRBASE	MI0001083	3702	precursor_RNA	MIR156h
URS000004BFC1	MIRBASE	MIMAT0020332	6239	miRNA	
URS000004BFC1	MIRBASE	MI0000311	6239	miRNA	
URS000004C602	MIRBASE	MIMAT0017341	10090	miRNA	
URS000004C602	MIRBASE	MI0009923	10090	miRNA	
URS000004D001	MIRBASE	MIMAT0022377	10090	miRNA	
URS000004D001	MIRBASE	MI0019193	10090	miRNA	
URS000004DB7E	MIRBASE	MI0014240	9606	miRNA	
URS000004DB7E	MIRBASE	MIMAT0015079	9606	miRNA	
URS000004E9EC	MIRBASE	MI0017735	7227	miRNA	
URS000004E9EC	MIRBASE	MIMAT0020161	7227	miRNA	
URS000004F117	MIRBASE	MIMAT0016988	10090	miRNA	
URS000004F117	MIRBASE	MI0000168	10090	miRNA	
URS000004F5D8	MIRBASE	MI0000060	9606	miRNA	
URS000004F5D8	MIRBASE	MI0005452	9913	miRNA	
URS000004F5D8	MIRBASE	MI0000062	9606	miRNA	
URS000004F5D8	MIRBASE	MIMAT0004481	9606	miRNA	
URS000005047F	MIRBASE	MIMAT0012194	7227	miRNA	
URS000005047F	MIRBASE	MI0011577	7227	miRNA	
URS000005065B	MIRBASE	MIMAT0022196	6239	miRNA	
URS000005065B	MIRBASE	MI0019073	6239	miRNA	
URS0000050C54	MIRBASE	MIMAT0013831	39947	miRNA	
URS0000051137	MIRBASE	MI0000143	10090	miRNA	
URS0000051137	MIRBASE	MIMAT0004523	10090	miRNA	
URS0000051A35	MIRBASE	MI0017711	6239	miRNA	
URS0000051A35	MIRBASE	MIMAT0020131	6239	miRNA	
URS0000051B62	MIRBASE	MIMAT0004195	7091	miRNA	
URS0000051B62	MIRBASE	MI0005727	7460	miRNA	
